Step,Action_Index,Indoor_Temp,Indoor_RH,Indoor_CO2,Outdoor_Temp,Outdoor_RH,Hour,AC_Status,Fan_Status,Next_Indoor_Temp,Next_Indoor_RH,Next_Indoor_CO2,Reward
3275,6,25.481964,48.093212,554.8358,32.0,67.0,11.0,1.0,0.0,24.819748,46.776024,603.52075,-52.2
3276,16,24.819748,46.776024,603.52075,34.0,60.0,12.0,1.0,0.0,23.966427,43.994545,516.08875,-56.115
3277,1,23.966427,43.994545,516.08875,34.0,60.0,13.0,1.0,1.0,23.163118,41.598885,572.2184,-52.2
3278,4,23.163118,41.598885,572.2184,35.0,56.0,14.0,1.0,0.0,23.238602,42.044315,620.9033,-52.2
3279,0,23.238602,42.044315,620.9033,35.0,56.0,15.0,1.0,0.0,23.655674,43.31439,674.6169,0.0
3280,20,23.655674,43.31439,674.6169,34.0,60.0,16.0,0.0,0.0,24.321436,44.3719,545.2312,-56.115
3281,3,24.321436,44.3719,545.2312,33.0,63.0,17.0,1.0,1.0,23.830912,43.95728,599.3368,-52.2
3282,17,23.830912,43.95728,599.3368,24.0,89.0,18.0,1.0,0.0,23.731783,46.75995,499.79828,-56.115
3283,21,23.731783,46.75995,499.79828,25.0,83.0,19.0,1.0,1.0,24.402376,47.432682,455.1026,-56.115
3284,3,24.402376,47.432682,455.1026,26.0,79.0,20.0,1.0,1.0,22.915007,49.09467,481.29187,-52.2
3285,0,22.915007,49.09467,481.29187,25.0,89.0,21.0,1.0,0.0,23.322872,52.09393,503.65668,0.0
3286,1,23.322872,52.09393,503.65668,25.0,89.0,22.0,0.0,0.0,21.681786,54.450844,518.04346,-52.351890563964844
3287,5,21.681786,54.450844,518.04346,25.0,89.0,23.0,1.0,0.0,22.434488,50.982044,539.9644,-52.2
3288,23,22.434488,50.982044,539.9644,25.0,89.0,0.0,1.0,0.0,23.892776,51.026726,474.34637,-56.115
3289,0,23.892776,51.026726,474.34637,25.0,89.0,1.0,1.0,1.0,23.963839,52.60958,496.9512,0.0
3290,23,23.963839,52.60958,496.9512,25.0,89.0,2.0,0.0,0.0,24.901024,52.05995,453.82138,-56.115
3291,13,24.901024,52.05995,453.82138,25.0,89.0,3.0,1.0,1.0,22.57026,52.62415,435.90067,-56.115
3292,21,22.57026,52.62415,435.90067,25.0,89.0,4.0,1.0,1.0,23.544277,53.472267,427.27975,-56.115
3293,9,23.544277,53.472267,427.27975,25.0,89.0,5.0,1.0,1.0,24.178831,53.148243,452.89648,-52.2
3294,23,24.178831,53.148243,452.89648,25.0,89.0,6.0,1.0,0.0,24.80375,49.04406,434.45032,-56.115
3295,18,24.80375,49.04406,434.45032,26.0,84.0,7.0,1.0,1.0,23.14706,49.381454,428.43884,-56.115
3296,23,23.14706,49.381454,428.43884,27.0,79.0,8.0,1.0,1.0,24.329672,45.52903,437.63525,-56.115
3297,21,24.329672,45.52903,437.63525,28.0,74.0,9.0,1.0,1.0,23.967499,45.79137,441.75748,-56.115
3298,17,23.967499,45.79137,441.75748,28.0,74.0,10.0,1.0,1.0,22.392923,46.57064,444.9575,-56.115
3299,10,22.392923,46.57064,444.9575,30.0,70.0,11.0,1.0,1.0,23.825216,47.962185,499.56482,-52.2
3300,9,23.825216,47.962185,499.56482,31.0,70.0,12.0,1.0,0.0,23.046436,49.984184,555.10956,-52.2
3301,16,23.046436,49.984184,555.10956,32.0,63.0,13.0,1.0,0.0,23.348324,51.385605,491.70752,-56.115
3302,23,23.348324,51.385605,491.70752,32.0,63.0,14.0,1.0,1.0,24.710106,51.85352,464.62823,-56.115
3303,23,24.710106,51.85352,464.62823,34.0,60.0,15.0,1.0,1.0,25.623867,48.599136,452.42987,-56.115
3304,18,25.623867,48.599136,452.42987,34.0,60.0,16.0,1.0,1.0,25.215763,47.244255,447.7161,-56.115
3305,3,25.215763,47.244255,447.7161,33.0,63.0,17.0,1.0,1.0,22.814758,48.12556,504.3358,-52.2
3306,21,22.814758,48.12556,504.3358,27.0,74.0,18.0,1.0,0.0,24.80907,48.584293,457.56598,-56.115
3307,11,24.80907,48.584293,457.56598,26.0,79.0,19.0,1.0,1.0,25.182438,49.915234,479.51904,-52.2
3308,21,25.182438,49.915234,479.51904,26.0,79.0,20.0,1.0,0.0,25.67505,49.187645,445.84772,-56.115
3309,8,25.67505,49.187645,445.84772,26.0,84.0,21.0,1.0,1.0,25.731037,55.860867,472.9938,-52.2
3310,17,25.731037,55.860867,472.9938,26.0,79.0,22.0,1.0,0.0,25.738403,51.946945,442.7816,-56.115
3311,17,25.738403,51.946945,442.7816,26.0,84.0,23.0,1.0,1.0,24.572187,55.041336,431.01477,-56.115
3312,20,24.572187,55.041336,431.01477,26.0,84.0,0.0,1.0,1.0,25.170105,56.564827,425.43185,-56.115
3313,14,25.170105,56.564827,425.43185,26.0,84.0,1.0,1.0,1.0,23.334126,57.49218,423.294,-56.115
3314,0,23.334126,57.49218,423.294,26.0,84.0,2.0,1.0,1.0,23.065178,58.9602,454.61588,0.0
3315,8,23.065178,58.9602,454.61588,27.0,79.0,3.0,0.0,0.0,24.970379,62.005577,477.20255,-52.2
3316,18,24.970379,62.005577,477.20255,26.0,84.0,4.0,1.0,0.0,24.986162,61.621597,444.70294,-56.115
3317,8,24.986162,61.621597,444.70294,27.0,84.0,5.0,1.0,1.0,25.626413,61.33722,469.98398,-52.2
3318,2,25.626413,61.33722,469.98398,27.0,84.0,6.0,1.0,0.0,23.571089,60.51059,492.56223,-52.2
3319,22,23.571089,60.51059,492.56223,28.0,79.0,7.0,1.0,0.0,24.689528,56.013027,451.84634,-56.115
3320,19,24.689528,56.013027,451.84634,29.0,79.0,8.0,1.0,1.0,25.400656,51.113476,448.174,-56.115
3321,22,25.400656,51.113476,448.174,30.0,79.0,9.0,1.0,1.0,25.585121,49.265736,446.15665,-56.115
3322,20,25.585121,49.265736,446.15665,31.0,70.0,10.0,1.0,1.0,26.21368,52.00747,445.31927,-56.18349075317383
3323,0,26.21368,52.00747,445.31927,33.0,59.0,11.0,1.0,1.0,26.53123,53.11159,499.60977,-0.42330944538116455
3324,11,26.53123,53.11159,499.60977,34.0,60.0,12.0,0.0,0.0,25.796799,51.71172,551.5205,-52.2
3325,11,25.796799,51.71172,551.5205,35.0,53.0,13.0,1.0,0.0,25.800331,53.01621,600.20544,-52.2
3326,16,25.800331,53.01621,600.20544,36.0,50.0,14.0,1.0,0.0,24.3729,51.2905,513.1743,-56.115
3327,5,24.3729,51.2905,513.1743,36.0,50.0,15.0,1.0,1.0,23.738962,50.263584,565.0851,-52.2
3328,21,23.738962,50.263584,565.0851,36.0,47.0,16.0,1.0,0.0,24.580177,48.24453,496.1965,-56.115
3329,13,24.580177,48.24453,496.1965,35.0,53.0,17.0,1.0,1.0,23.082966,45.800335,468.35944,-56.115
3330,0,23.082966,45.800335,468.35944,34.0,56.0,18.0,1.0,1.0,23.433622,48.82993,490.93768,0.0
3331,4,23.433622,48.82993,490.93768,32.0,67.0,19.0,0.0,0.0,22.74586,51.147827,523.63336,-52.2
3332,15,22.74586,51.147827,523.63336,32.0,67.0,20.0,1.0,0.0,23.299917,51.913986,466.00977,-56.115
3333,17,23.299917,51.913986,466.00977,31.0,70.0,21.0,1.0,1.0,24.19734,55.165466,439.88416,-56.115
3334,18,24.19734,55.165466,439.88416,30.0,75.0,22.0,1.0,1.0,25.456327,55.535927,430.14313,-56.115
3335,3,25.456327,55.535927,430.14313,29.0,79.0,23.0,1.0,1.0,24.676544,54.3606,456.03766,-52.2
3336,22,24.676544,54.3606,456.03766,29.0,79.0,0.0,1.0,0.0,25.666798,53.85472,435.32,-56.115
3337,20,25.666798,53.85472,435.32,28.0,84.0,1.0,1.0,1.0,25.87636,53.530025,427.14493,-56.115
3338,23,25.87636,53.530025,427.14493,28.0,84.0,2.0,1.0,1.0,26.13791,50.10286,423.74274,-56.143531799316406
3339,4,26.13791,50.10286,423.74274,28.0,84.0,3.0,1.0,1.0,25.44851,51.253883,451.48746,-52.2
3340,23,25.44851,51.253883,451.48746,28.0,84.0,4.0,1.0,0.0,25.640644,47.756218,434.0451,-56.115
3341,19,25.640644,47.756218,434.0451,28.0,79.0,5.0,1.0,1.0,26.00018,48.526737,426.15918,-56.1150016784668
3342,22,26.00018,48.526737,426.15918,28.0,79.0,6.0,1.0,1.0,26.603262,48.244602,423.74695,-56.660888671875
3343,9,26.603262,48.244602,423.74695,30.0,70.0,7.0,1.0,1.0,26.191778,47.474926,451.49167,-52.25516891479492
3344,18,26.191778,47.474926,451.49167,31.0,70.0,8.0,1.0,0.0,25.524553,46.227165,447.34317,-56.115
3345,3,25.524553,46.227165,447.34317,32.0,67.0,9.0,1.0,1.0,23.785582,44.165115,501.80838,-52.2
3346,0,23.785582,44.165115,501.80838,33.0,63.0,10.0,1.0,0.0,24.488104,45.948677,553.7191,0.0
3347,8,24.488104,45.948677,553.7191,33.0,67.0,11.0,0.0,0.0,24.672688,46.611134,602.40405,-52.2
3348,23,24.672688,46.611134,602.40405,34.0,60.0,12.0,1.0,0.0,25.250267,45.800114,515.58624,-56.115
3349,16,25.250267,45.800114,515.58624,35.0,53.0,13.0,1.0,1.0,24.494074,46.68976,475.37366,-56.115
3350,1,24.494074,46.68976,475.37366,36.0,50.0,14.0,1.0,1.0,20.804445,46.887085,498.55072,-54.34402847290039
3351,1,20.804445,46.887085,498.55072,36.0,44.0,15.0,1.0,0.0,20.554203,47.87629,521.1768,-55.33549499511719
3352,4,20.554203,47.87629,521.1768,37.0,62.0,16.0,1.0,0.0,19.905626,49.05543,705.28345,-58.77960205078125
3353,23,19.905626,49.05543,705.28345,36.0,75.0,17.0,1.0,0.0,23.505724,46.722103,556.2751,-56.115
3354,14,23.505724,46.722103,556.2751,34.0,60.0,18.0,1.0,1.0,23.75211,45.350574,479.24692,-56.115
3355,7,23.75211,45.350574,479.24692,33.0,63.0,19.0,1.0,1.0,24.789042,48.283928,501.38422,-52.2
3356,16,24.789042,48.283928,501.38422,29.0,62.0,20.0,1.0,0.0,24.75248,51.03055,455.81625,-56.115
3357,7,24.75248,51.03055,455.81625,25.0,89.0,21.0,1.0,1.0,25.637281,52.546062,478.32373,-52.2
3358,4,25.637281,52.546062,478.32373,24.0,89.0,22.0,1.0,0.0,25.250103,52.398502,500.46103,-52.2
3359,3,25.250103,52.398502,500.46103,25.0,89.0,23.0,1.0,0.0,24.23929,50.975624,523.1129,-52.2
3360,14,24.23929,50.975624,523.1129,25.0,89.0,0.0,1.0,0.0,23.593042,51.121346,465.8034,-56.115
3361,22,23.593042,51.121346,465.8034,24.0,89.0,1.0,1.0,1.0,24.090183,51.409607,439.7913,-56.115
3362,18,24.090183,51.409607,439.7913,24.0,89.0,2.0,1.0,1.0,24.124762,51.984627,430.10135,-56.115
3363,21,24.124762,51.984627,430.10135,24.0,89.0,3.0,1.0,1.0,24.196945,50.21383,425.19815,-56.115
3364,20,24.196945,50.21383,425.19815,25.0,83.0,4.0,1.0,1.0,24.534811,52.468544,423.18884,-56.115
3365,0,24.534811,52.468544,423.18884,25.0,83.0,5.0,1.0,1.0,24.715971,53.96908,450.93356,0.0
3366,2,24.715971,53.96908,450.93356,25.0,89.0,6.0,0.0,0.0,21.937191,53.903725,467.2538,-52.20591735839844
3367,23,21.937191,53.903725,467.2538,26.0,84.0,7.0,1.0,0.0,22.434889,51.060707,440.00464,-56.115
3368,18,22.434889,51.060707,440.00464,26.0,84.0,8.0,1.0,1.0,21.647142,52.11116,441.65332,-56.30176544189453
3369,4,21.647142,52.11116,441.65332,27.0,79.0,9.0,1.0,1.0,20.482079,55.36498,467.17056,-55.6561279296875
3370,17,20.482079,55.36498,467.17056,28.0,74.0,10.0,1.0,0.0,20.445475,54.26077,442.62064,-59.73982620239258
3371,17,20.445475,54.26077,442.62064,29.0,66.0,11.0,1.0,1.0,21.98531,53.855335,445.21246,-56.115325927734375
3372,0,21.98531,53.855335,445.21246,30.0,66.0,12.0,1.0,1.0,22.349571,54.537598,499.69113,0.0
3373,11,22.349571,54.537598,499.69113,31.0,63.0,13.0,0.0,0.0,24.59911,56.108387,551.60187,-52.2
3374,3,24.59911,56.108387,551.60187,32.0,63.0,14.0,1.0,0.0,23.574024,55.76275,600.2868,-52.2
3375,4,23.574024,55.76275,600.2868,32.0,59.0,15.0,1.0,0.0,23.524063,55.687347,651.5798,-52.2
3376,16,23.524063,55.687347,651.5798,32.0,59.0,16.0,1.0,0.0,23.584345,55.031467,534.9961,-56.115
3377,18,23.584345,55.031467,534.9961,31.0,63.0,17.0,1.0,1.0,24.379972,54.027016,485.09576,-56.115
3378,20,24.379972,54.027016,485.09576,31.0,63.0,18.0,1.0,1.0,25.427296,52.533592,448.48645,-56.115
3379,9,25.427296,52.533592,448.48645,30.0,70.0,19.0,1.0,1.0,25.855642,53.201023,473.33575,-52.2
3380,9,25.855642,53.201023,473.33575,30.0,70.0,20.0,1.0,0.0,26.35179,53.95356,495.41217,-52.38563537597656
3381,11,26.35179,53.95356,495.41217,28.0,74.0,21.0,1.0,0.0,26.277098,53.372044,518.0641,-52.3151741027832
3382,23,26.277098,53.372044,518.0641,27.0,79.0,22.0,1.0,0.0,26.60049,49.932606,463.53143,-56.6558837890625
3383,1,26.60049,49.932606,463.53143,27.0,79.0,23.0,1.0,1.0,23.786066,50.450924,485.6116,-52.2
3384,0,23.786066,50.450924,485.6116,26.0,84.0,0.0,1.0,0.0,23.825567,52.921017,508.26352,0.0
3385,13,23.825567,52.921017,508.26352,26.0,84.0,1.0,0.0,0.0,22.494404,54.49894,458.57288,-56.115
3386,3,22.494404,54.49894,458.57288,26.0,84.0,2.0,1.0,1.0,22.30276,56.95249,479.62405,-52.2
3387,2,22.30276,56.95249,479.62405,26.0,84.0,3.0,1.0,0.0,22.290033,58.337723,500.79437,-52.2
3388,22,22.290033,58.337723,500.79437,26.0,84.0,4.0,1.0,0.0,24.128351,58.959923,455.55084,-56.115
3389,4,24.128351,58.959923,455.55084,26.0,84.0,5.0,1.0,1.0,22.079506,62.119175,474.32693,-52.2
3390,10,22.079506,62.119175,474.32693,26.0,84.0,6.0,1.0,0.0,21.190578,65.98347,491.47192,-53.23110580444336
3391,10,21.190578,65.98347,491.47192,27.0,74.0,7.0,1.0,0.0,22.305477,67.79639,512.70966,-52.59098815917969
3392,1,22.305477,67.79639,512.70966,28.0,74.0,8.0,1.0,0.0,22.554153,68.49704,567.1112,-52.811466217041016
3393,8,22.554153,68.49704,567.1112,29.0,70.0,9.0,1.0,0.0,21.994095,66.24459,614.9678,-52.277503967285156
3394,17,21.994095,66.24459,614.9678,30.0,66.0,10.0,1.0,0.0,22.699198,65.075874,521.6796,-56.11528778076172
3395,13,22.699198,65.075874,521.6796,32.0,59.0,11.0,1.0,1.0,20.913794,67.15454,466.71985,-58.11687088012695
3396,17,20.913794,67.15454,466.71985,33.0,56.0,12.0,1.0,1.0,19.971594,69.01638,398.49057,-63.09321594238281
3397,10,19.971594,69.01638,398.49057,33.0,56.0,13.0,1.0,1.0,24.811283,66.08742,453.4671,-52.259124755859375
3398,9,24.811283,66.08742,453.4671,34.0,56.0,14.0,1.0,0.0,25.422836,60.25952,506.67386,-52.2
3399,13,25.422836,60.25952,506.67386,34.0,56.0,15.0,1.0,0.0,22.290152,55.178112,471.13052,-56.115
3400,11,22.290152,55.178112,471.13052,34.0,56.0,16.0,1.0,1.0,24.300396,54.55463,522.2837,-52.2
3401,10,24.300396,54.55463,522.2837,33.0,76.0,17.0,1.0,0.0,25.340948,53.60596,574.19446,-52.2
3402,9,25.340948,53.60596,574.19446,33.0,59.0,18.0,1.0,0.0,25.746214,50.23927,596.3855,-52.2
3403,16,25.746214,50.23927,596.3855,32.0,63.0,19.0,1.0,0.0,24.88158,49.390137,498.47018,-56.115
3404,10,24.88158,49.390137,498.47018,32.0,63.0,20.0,1.0,1.0,25.852709,56.262737,521.1221,-52.2
3405,11,25.852709,56.262737,521.1221,31.0,75.0,21.0,1.0,0.0,26.21257,49.812386,544.23895,-52.26778030395508
3406,13,26.21257,49.812386,544.23895,30.0,79.0,22.0,1.0,0.0,22.96542,54.893345,478.10956,-56.115
3407,15,22.96542,54.893345,478.10956,30.0,79.0,23.0,1.0,1.0,24.160961,57.286972,445.11108,-56.115
3408,12,24.160961,57.286972,445.11108,29.0,84.0,0.0,1.0,1.0,24.441055,58.39518,431.53387,-3.915
3409,4,24.441055,58.39518,431.53387,29.0,79.0,1.0,0.0,1.0,23.503586,58.190895,457.015,-52.2
3410,16,23.503586,58.190895,457.015,28.0,84.0,2.0,1.0,0.0,23.632513,59.035492,435.53564,-56.115
3411,10,23.632513,59.035492,435.53564,28.0,84.0,3.0,1.0,1.0,24.387413,59.15989,460.46286,-52.2
3412,7,24.387413,59.15989,460.46286,28.0,79.0,4.0,1.0,0.0,25.119492,57.683002,482.4253,-52.2
3413,16,25.119492,57.683002,482.4253,28.0,79.0,5.0,1.0,0.0,24.976189,54.791172,447.28473,-56.115
3414,11,24.976189,54.791172,447.28473,27.0,84.0,6.0,1.0,1.0,25.698591,54.429684,472.4236,-52.2
3415,11,25.698591,54.429684,472.4236,29.0,74.0,7.0,1.0,0.0,25.758913,50.809425,494.50003,-52.2
3416,9,25.758913,50.809425,494.50003,30.0,92.0,8.0,1.0,0.0,25.689735,49.21714,546.41077,-52.2
3417,1,25.689735,49.21714,546.41077,30.0,70.0,9.0,1.0,0.0,22.74933,48.002705,610.5935,-52.2
3418,10,22.74933,48.002705,610.5935,31.0,63.0,10.0,1.0,0.0,24.693512,49.1065,665.0477,-52.2
3419,18,24.693512,49.1065,665.0477,31.0,63.0,11.0,1.0,0.0,23.33457,50.420074,540.98584,-56.115
3420,11,23.33457,50.420074,540.98584,28.0,79.0,12.0,1.0,1.0,24.26027,51.50542,595.09143,-52.2
3421,3,24.26027,51.50542,595.09143,28.0,74.0,13.0,1.0,0.0,23.901323,50.375134,646.3844,-52.2
3422,3,23.901323,50.375134,646.3844,29.0,70.0,14.0,1.0,0.0,22.34287,50.7143,694.21027,-52.2
3423,17,22.34287,50.7143,694.21027,29.0,74.0,15.0,1.0,0.0,23.008608,50.782513,553.8203,-56.115
3424,16,23.008608,50.782513,553.8203,30.0,70.0,16.0,1.0,1.0,23.650639,51.312737,491.12735,-56.115
3425,9,23.650639,51.312737,491.12735,29.0,70.0,17.0,1.0,1.0,24.44979,51.25973,543.0381,-52.2
3426,10,24.44979,51.25973,543.0381,29.0,70.0,18.0,1.0,0.0,25.05297,51.293945,568.28784,-52.2
3427,16,25.05297,51.293945,568.28784,28.0,74.0,19.0,1.0,0.0,24.578701,50.733315,484.65265,-56.115
3428,21,24.578701,50.733315,484.65265,27.0,79.0,20.0,1.0,1.0,25.398266,50.08069,448.28705,-56.115
3429,15,25.398266,50.08069,448.28705,27.0,79.0,21.0,1.0,1.0,24.335114,47.08142,432.91135,-56.115
3430,4,24.335114,47.08142,432.91135,27.0,79.0,22.0,1.0,1.0,24.269022,54.87379,457.61432,-52.2
3431,8,24.269022,54.87379,457.61432,27.0,79.0,23.0,1.0,0.0,24.246424,56.865578,479.56738,-52.2
3432,21,24.246424,56.865578,479.56738,27.0,79.0,0.0,1.0,0.0,23.885845,58.37988,445.86948,-56.115
3433,21,23.885845,58.37988,445.86948,26.0,84.0,1.0,1.0,1.0,24.259083,58.51413,432.857,-56.115
3434,14,24.259083,58.51413,432.857,26.0,84.0,2.0,1.0,1.0,23.724754,60.161377,425.902,-56.115
3435,14,23.724754,60.161377,425.902,26.0,84.0,3.0,1.0,1.0,23.21844,62.00645,423.50558,-56.115
3436,5,23.21844,62.00645,423.50558,25.0,83.0,4.0,1.0,1.0,23.186436,65.17048,451.2503,-52.201454162597656
3437,19,23.186436,65.17048,451.2503,25.0,83.0,5.0,1.0,0.0,23.73182,65.89295,433.9384,-56.154869079589844
3438,16,23.73182,65.89295,433.9384,25.0,89.0,6.0,1.0,1.0,23.28886,66.47443,426.11115,-56.223697662353516
3439,4,23.28886,66.47443,426.11115,26.0,84.0,7.0,1.0,1.0,22.665087,68.545906,456.15564,-52.82867431640625
3440,11,22.665087,68.545906,456.15564,27.0,79.0,8.0,1.0,0.0,24.381935,68.129974,508.6889,-52.68983840942383
3441,19,24.381935,68.129974,508.6889,28.0,74.0,9.0,1.0,0.0,25.225964,61.405746,472.26984,-56.115
3442,0,25.225964,61.405746,472.26984,30.0,70.0,10.0,1.0,1.0,25.271315,60.242764,522.9212,0.0
3443,10,25.271315,60.242764,522.9212,31.0,63.0,11.0,0.0,0.0,26.0614,55.235634,574.832,-52.20565414428711
3444,8,26.0614,55.235634,574.832,32.0,59.0,12.0,1.0,0.0,26.361408,54.549946,625.87885,-52.39592361450195
3445,19,26.361408,54.549946,625.87885,33.0,59.0,13.0,1.0,0.0,26.291534,52.647686,525.8166,-56.242488861083984
3446,20,26.291534,52.647686,525.8166,33.0,75.0,14.0,1.0,1.0,26.200926,52.888866,479.9773,-56.175559997558594
3447,17,26.200926,52.888866,479.9773,32.0,82.0,15.0,1.0,1.0,25.592339,53.896427,459.3496,-56.115
3448,22,25.592339,53.896427,459.3496,31.0,66.0,16.0,1.0,1.0,26.27588,52.47085,450.0015,-56.22916793823242
3449,21,26.27588,52.47085,450.0015,30.0,75.0,17.0,1.0,1.0,27.003153,52.538284,446.87268,-57.624473571777344
3450,7,27.003153,52.538284,446.87268,30.0,70.0,18.0,1.0,1.0,26.622215,53.77106,472.01157,-52.78072738647461
3451,20,26.622215,53.77106,472.01157,30.0,70.0,19.0,1.0,0.0,26.11434,55.22393,442.3396,-56.134613037109375
3452,15,26.11434,55.22393,442.3396,29.0,74.0,20.0,1.0,1.0,24.536854,50.693897,432.34012,-56.115
3453,7,24.536854,50.693897,432.34012,29.0,79.0,21.0,1.0,1.0,25.582775,53.355755,457.82126,-52.2
3454,6,25.582775,53.355755,457.82126,29.0,74.0,22.0,1.0,0.0,25.447556,56.39914,479.77432,-52.2
3455,4,25.447556,56.39914,479.77432,28.0,84.0,23.0,1.0,0.0,25.040224,56.8903,502.13913,-52.2
3456,8,25.040224,56.8903,502.13913,28.0,79.0,0.0,1.0,0.0,25.55154,57.57169,524.791,-52.2
3457,11,25.55154,57.57169,524.791,28.0,79.0,1.0,1.0,0.0,25.753777,57.23267,547.846,-52.2
3458,13,25.753777,57.23267,547.846,28.0,79.0,2.0,1.0,0.0,23.261646,56.25333,477.8931,-56.115
3459,12,23.261646,56.25333,477.8931,28.0,84.0,3.0,1.0,1.0,23.587185,56.485203,445.01367,-3.915
3460,17,23.587185,56.485203,445.01367,28.0,84.0,4.0,0.0,1.0,23.281422,55.985912,431.49005,-56.115
3461,10,23.281422,55.985912,431.49005,28.0,84.0,5.0,1.0,1.0,24.05037,56.762737,456.99054,-52.2
3462,7,24.05037,56.762737,456.99054,28.0,84.0,6.0,1.0,0.0,24.572315,55.310173,478.9436,-52.2
3463,19,24.572315,55.310173,478.9436,28.0,84.0,7.0,1.0,0.0,23.607538,51.849377,445.4864,-56.115
3464,21,23.607538,51.849377,445.4864,29.0,74.0,8.0,1.0,1.0,24.837307,49.903038,444.8996,-56.115
3465,0,24.837307,49.903038,444.8996,29.0,74.0,9.0,1.0,1.0,24.861704,51.983826,499.50693,0.0
3466,5,24.861704,51.983826,499.50693,31.0,66.0,10.0,0.0,0.0,23.692446,50.861057,551.41766,-52.2
3467,21,23.692446,50.861057,551.41766,32.0,67.0,11.0,1.0,0.0,24.960245,50.778458,490.04617,-56.115
3468,18,24.960245,50.778458,490.04617,33.0,56.0,12.0,1.0,1.0,24.946344,50.68585,463.8806,-56.115
3469,17,24.946344,50.68585,463.8806,33.0,63.0,13.0,1.0,1.0,25.038914,47.02055,452.09344,-56.115
3470,5,25.038914,47.02055,452.09344,34.0,56.0,14.0,1.0,1.0,24.39622,45.37089,505.69934,-52.2
3471,20,24.39622,45.37089,505.69934,34.0,50.0,15.0,1.0,0.0,24.639717,42.525303,470.92456,-56.115
3472,10,24.639717,42.525303,470.92456,34.0,53.0,16.0,1.0,1.0,25.751905,41.99371,522.76373,-52.2
3473,20,25.751905,41.99371,522.76373,34.0,79.0,17.0,1.0,0.0,26.076197,42.415936,478.60352,-56.12371063232422
3474,2,26.076197,42.415936,478.60352,32.0,63.0,18.0,1.0,1.0,23.953423,44.020958,500.7408,-52.2
3475,11,23.953423,44.020958,500.7408,24.0,83.0,19.0,1.0,0.0,24.76601,46.240307,523.3927,-52.2
3476,4,24.76601,46.240307,523.3927,25.0,83.0,20.0,1.0,0.0,24.560238,48.688732,546.5096,-52.2
3477,16,24.560238,48.688732,546.5096,25.0,89.0,21.0,1.0,0.0,24.362215,48.88777,477.2917,-56.115
3478,17,24.362215,48.88777,477.2917,25.0,89.0,22.0,1.0,1.0,24.548464,55.144207,444.74304,-56.115
3479,9,24.548464,55.144207,444.74304,25.0,89.0,23.0,1.0,1.0,25.044035,56.292397,470.02408,-52.2
3480,14,25.044035,56.292397,470.02408,25.0,89.0,0.0,1.0,0.0,23.522991,56.220646,441.67105,-56.115
3481,17,23.522991,56.220646,441.67105,25.0,89.0,1.0,1.0,1.0,23.364758,57.205624,431.63806,-56.115
3482,21,23.364758,57.205624,431.63806,26.0,84.0,2.0,1.0,1.0,23.72887,57.84626,425.70364,-56.115
3483,23,23.72887,57.84626,425.70364,26.0,89.0,3.0,1.0,1.0,24.022224,54.695225,423.41632,-56.115
3484,9,24.022224,54.695225,423.41632,26.0,89.0,4.0,1.0,1.0,24.042053,53.46195,451.16104,-52.2
3485,10,24.042053,53.46195,451.16104,26.0,89.0,5.0,1.0,0.0,24.346256,53.22924,475.32938,-52.2
3486,15,24.346256,53.22924,475.32938,27.0,89.0,6.0,1.0,0.0,22.471718,55.434677,443.34534,-56.115
3487,11,22.471718,55.434677,443.34534,28.0,84.0,7.0,1.0,1.0,23.545998,53.870155,469.1674,-52.2
3488,21,23.545998,53.870155,469.1674,29.0,74.0,8.0,1.0,0.0,24.295185,50.443462,454.45294,-56.115
3489,11,24.295185,50.443462,454.45294,30.0,66.0,9.0,1.0,1.0,25.168512,51.97475,506.58664,-52.2
3490,2,25.168512,51.97475,506.58664,33.0,56.0,10.0,1.0,0.0,23.022877,48.10669,562.0208,-52.2
3491,16,23.022877,48.10669,562.0208,34.0,56.0,11.0,1.0,0.0,23.261387,47.416832,494.81757,-56.115
3492,22,23.261387,47.416832,494.81757,34.0,56.0,12.0,1.0,1.0,24.176298,46.928356,466.02774,-56.115
3493,17,24.176298,46.928356,466.02774,34.0,53.0,13.0,1.0,1.0,23.883057,46.23125,453.05966,-56.115
3494,6,23.883057,46.23125,453.05966,34.0,53.0,14.0,1.0,1.0,23.602547,44.631992,506.26642,-52.2
3495,13,23.602547,44.631992,506.26642,35.0,53.0,15.0,1.0,0.0,22.290794,43.261837,470.94714,-56.115
3496,6,22.290794,43.261837,470.94714,35.0,58.0,16.0,1.0,1.0,23.549103,44.964115,522.7863,-52.2
3497,6,23.549103,44.964115,522.7863,35.0,75.0,17.0,1.0,0.0,23.982723,45.56182,574.6971,-52.2
3498,4,23.982723,45.56182,574.6971,34.0,75.0,18.0,1.0,0.0,23.970411,46.68489,596.8881,-52.2
3499,16,23.970411,46.68489,596.8881,32.0,56.0,19.0,1.0,0.0,23.553583,49.75624,498.69635,-56.115
3500,15,23.553583,49.75624,498.69635,31.0,63.0,20.0,1.0,1.0,23.631498,54.77793,454.60672,-56.115
3501,13,23.631498,54.77793,454.60672,30.0,70.0,21.0,1.0,1.0,23.81423,56.46394,434.73703,-56.115
3502,4,23.81423,56.46394,434.73703,29.0,74.0,22.0,1.0,1.0,24.049177,53.353065,459.52536,-52.2
3503,2,24.049177,53.353065,459.52536,29.0,74.0,23.0,1.0,0.0,23.970942,56.28096,481.53397,-52.2
